연도,노선명,역명,승차총승객수,하차총승객수
2026,2호선,강남,92286,90248
2026,2호선,교대,35299,41198
2026,2호선,방배,17508,17921
2026,2호선,사당,42381,45530
2026,2호선,봉천,26212,25074
2026,2호선,신림,57553,56785
2026,2호선,신대방,26164,25455
2026,2호선,구로디지털단지,64238,64085
2026,2호선,대림,26260,26756
2026,2호선,신도림,50839,47976
2026,2호선,문래,26050,26599
2026,2호선,영등포구청,26517,26993
2026,2호선,당산,19758,22748
2026,2호선,합정,31994,33836
2026,2호선,홍대입구,66302,70306
2026,2호선,이대,15963,17168
2026,2호선,아현,11616,10923
2026,2호선,충정로,11533,12268
2026,2호선,용답,3077,3051
2026,2호선,신설동,3689,3889
2026,2호선,양천구청,7386,7966
2026,2호선,용두,2580,2636
2026,2호선,시청,32164,30887
2026,2호선,신당,16313,17003
2026,2호선,상왕십리,15636,15437
2026,2호선,왕십리,16636,15390
2026,2호선,한양대,9241,9911
2026,2호선,성수,55940,59372
2026,2호선,건대입구,37183,39015
2026,2호선,구의,30790,30321
2026,2호선,잠실나루,17347,16817
2026,2호선,잠실,80061,77621
2026,2호선,삼성,59550,60366
2026,2호선,강남,91108,89741
2026,2호선,교대,35754,41908
2026,2호선,방배,17168,17675
2026,2호선,사당,43949,47193
2026,2호선,봉천,26859,25787
2026,2호선,신림,59100,58162
2026,2호선,신대방,26484,25642
2026,2호선,구로디지털단지,64814,64456
2026,2호선,대림,26292,26850
2026,2호선,신도림,52441,49498
2026,2호선,문래,26775,27540
2026,2호선,영등포구청,26855,27204
2026,2호선,당산,19966,22960
2026,2호선,합정,32156,34547
2026,2호선,홍대입구,67718,71714
2026,2호선,이대,16063,17294
2026,2호선,아현,11812,11241
2026,2호선,충정로,11806,12515
2026,2호선,용답,3131,2994
2026,2호선,신설동,3889,4092
2026,2호선,양천구청,7538,8088
2026,2호선,용두,2590,2608
2026,2호선,용답,3159,3071
2026,2호선,시청,32614,30894
2026,2호선,신당,16376,17081
2026,2호선,상왕십리,15605,15561
2026,2호선,왕십리,16829,15066
2026,2호선,한양대,9631,10209
2026,2호선,성수,58290,62369
2026,2호선,건대입구,38206,39613
2026,2호선,구의,31093,30493
2026,2호선,잠실나루,17231,16733
2026,2호선,잠실,82292,77658
2026,2호선,삼성,60295,61302
2026,2호선,강남,93257,91078
2026,2호선,교대,35817,42382
2026,2호선,방배,17388,17875
2026,2호선,사당,45475,49099
2026,2호선,봉천,26950,25594
2026,2호선,신림,59368,58732
2026,2호선,신대방,26866,25951
2026,2호선,구로디지털단지,65046,64482
2026,2호선,대림,26311,26825
2026,2호선,신도림,52548,49481
2026,2호선,문래,26416,26963
2026,2호선,영등포구청,26386,27190
2026,2호선,당산,20450,23157
2026,2호선,합정,33405,36076
2026,2호선,홍대입구,72173,76203
2026,2호선,이대,16515,17823
2026,2호선,아현,11824,11317
2026,2호선,충정로,11687,12472
2026,2호선,신설동,3989,4027
2026,2호선,양천구청,7682,8178
2026,2호선,용두,2748,2766
2026,2호선,시청,32182,30301
2026,2호선,신당,16903,17908
2026,2호선,상왕십리,15966,15922
2026,2호선,왕십리,17770,16630
2026,2호선,한양대,9730,10116
2026,2호선,성수,59008,62581
2026,2호선,건대입구,39573,42361
2026,2호선,구의,31506,30997
2026,2호선,잠실나루,17111,16015
2026,2호선,잠실,84524,81959
2026,2호선,삼성,61204,61138
2026,2호선,강남,96131,94944
2026,2호선,교대,35841,42722
2026,2호선,방배,17304,17590
2026,2호선,사당,47491,51724
2026,2호선,봉천,26927,25331
2026,2호선,신림,60563,59704
2026,2호선,신대방,26632,25367
2026,2호선,구로디지털단지,64922,64384
2026,2호선,대림,26030,26324
2026,2호선,신도림,52320,50539
2026,2호선,문래,26797,27820
2026,2호선,영등포구청,26415,27267
2026,2호선,당산,20390,23395
2026,2호선,합정,35032,39585
2026,2호선,홍대입구,74176,81017
2026,2호선,이대,16559,17587
2026,2호선,아현,11989,11229
2026,2호선,충정로,11744,12425
2026,2호선,용답,3042,3031
2026,2호선,신설동,4553,4592
2026,2호선,양천구청,7406,7883
2026,2호선,용두,2616,2526
2026,2호선,시청,13634,11044
2026,2호선,신당,13008,14147
2026,2호선,상왕십리,10905,10441
2026,2호선,왕십리,14470,13812
2026,2호선,한양대,4865,5027
2026,2호선,성수,46193,49322
2026,2호선,건대입구,38378,41326
2026,2호선,구의,22268,21809
2026,2호선,잠실나루,8654,8587
2026,2호선,잠실,79784,75835
2026,2호선,삼성,35651,34644
2026,2호선,강남,65956,64027
2026,2호선,교대,18342,22151
2026,2호선,방배,10274,10317
2026,2호선,사당,39691,42862
2026,2호선,봉천,19316,18036
2026,2호선,신림,48099,46405
2026,2호선,신대방,20119,19038
2026,2호선,구로디지털단지,39446,38248
2026,2호선,대림,19455,20249
2026,2호선,신도림,45608,44795
2026,2호선,문래,15978,17197
2026,2호선,영등포구청,16083,16943
2026,2호선,당산,13536,14448
2026,2호선,합정,33157,37693
2026,2호선,홍대입구,85185,93696
2026,2호선,이대,12713,13411
2026,2호선,아현,8344,7843
2026,2호선,충정로,6599,6969
2026,2호선,용답,2195,2099
2026,2호선,신설동,3927,3875
2026,2호선,양천구청,4945,4885
2026,2호선,용두,1742,1756
2026,2호선,용두,1187,1171
2026,2호선,시청,9764,7374
2026,2호선,신당,9050,9745
2026,2호선,상왕십리,7514,7597
2026,2호선,왕십리,9807,9320
2026,2호선,한양대,3056,3357
2026,2호선,성수,35884,37380
2026,2호선,건대입구,28406,28782
2026,2호선,구의,15764,15819
2026,2호선,잠실나루,5737,5892
2026,2호선,잠실,58796,54282
2026,2호선,삼성,28205,26439
2026,2호선,강남,36589,34549
2026,2호선,교대,10381,12686
2026,2호선,방배,6930,7420
2026,2호선,사당,26149,27819
2026,2호선,봉천,13541,13365
2026,2호선,신림,35630,35029
2026,2호선,신대방,15179,14835
2026,2호선,구로디지털단지,27146,26017
2026,2호선,대림,15732,16443
2026,2호선,신도림,30353,29581
2026,2호선,문래,10221,10809
2026,2호선,영등포구청,10348,10635
2026,2호선,당산,8700,9316
2026,2호선,합정,23544,24442
2026,2호선,홍대입구,68033,68631
2026,2호선,이대,9158,9962
2026,2호선,아현,5832,5780
2026,2호선,충정로,4316,4725
2026,2호선,용답,1772,1718
2026,2호선,신설동,3169,3298
2026,2호선,양천구청,3386,3461
2026,2호선,시청,30561,29367
2026,2호선,신당,15425,15721
2026,2호선,상왕십리,15149,15158
2026,2호선,왕십리,16403,14979
2026,2호선,한양대,9805,10660
2026,2호선,성수,57848,61658
2026,2호선,건대입구,36980,38198
2026,2호선,구의,30130,29832
2026,2호선,잠실나루,16849,16373
2026,2호선,잠실,78675,76075
2026,2호선,삼성,56939,58375
2026,2호선,강남,91553,89714
2026,2호선,교대,34744,41118
2026,2호선,방배,16603,16847
2026,2호선,사당,41652,45593
2026,2호선,봉천,26008,24809
2026,2호선,신림,56905,55804
2026,2호선,신대방,25882,25150
2026,2호선,구로디지털단지,63771,63404
2026,2호선,대림,25894,26274
2026,2호선,신도림,49892,47168
2026,2호선,문래,25877,26356
2026,2호선,영등포구청,25762,26407
2026,2호선,당산,19357,22466
2026,2호선,합정,31043,33110
2026,2호선,홍대입구,68259,72122
2026,2호선,이대,15977,17273
2026,2호선,아현,11497,10867
2026,2호선,충정로,11630,12294
2026,2호선,용답,3010,3017
2026,2호선,신설동,3938,4074
2026,2호선,양천구청,7388,7807
2026,2호선,용두,2682,2691
2026,2호선,시청,32963,30652
2026,2호선,신당,16091,16728
2026,2호선,상왕십리,15564,15761
2026,2호선,왕십리,16681,15094
2026,2호선,한양대,10402,10877
2026,2호선,성수,59652,62782
2026,2호선,건대입구,37589,39317
2026,2호선,구의,31260,30915
2026,2호선,잠실나루,17521,17132
2026,2호선,잠실,82306,80430
2026,2호선,삼성,59956,60690
2026,2호선,강남,95750,92132
2026,2호선,교대,36003,42760
2026,2호선,방배,17450,18187
2026,2호선,사당,44774,48211
2026,2호선,봉천,26435,25152
2026,2호선,신림,58573,57524
2026,2호선,신대방,26333,25508
2026,2호선,구로디지털단지,65216,64622
2026,2호선,대림,25875,26632
2026,2호선,신도림,50716,48239
2026,2호선,문래,26585,27150
2026,2호선,영등포구청,26699,27266
2026,2호선,당산,20077,23118
2026,2호선,합정,32299,35035
2026,2호선,홍대입구,70393,74195
2026,2호선,이대,16296,17388
2026,2호선,아현,11832,11217
2026,2호선,충정로,11702,12729
2026,2호선,신설동,3975,3951
2026,2호선,양천구청,7499,8084
2026,2호선,용두,2707,2729
2026,2호선,용답,3040,3031
2026,2호선,시청,32749,31006
2026,2호선,신당,16598,17037
2026,2호선,상왕십리,16076,15950
2026,2호선,왕십리,17494,15842
2026,2호선,한양대,10044,10884
2026,2호선,성수,58479,62842
2026,2호선,건대입구,38903,40545
2026,2호선,구의,31960,31217
2026,2호선,잠실나루,18060,17266
2026,2호선,잠실,83321,80979
2026,2호선,삼성,68510,68080
2026,2호선,강남,95623,93924
2026,2호선,교대,36810,43893
2026,2호선,방배,19600,20456
2026,2호선,사당,46678,50734
2026,2호선,봉천,27406,25994
2026,2호선,신림,60080,58961
2026,2호선,신대방,26930,25859
2026,2호선,구로디지털단지,66296,65950
2026,2호선,대림,26595,27056
2026,2호선,신도림,53099,50370
2026,2호선,문래,27167,27909
2026,2호선,영등포구청,26952,27453
2026,2호선,당산,20782,23696
2026,2호선,합정,33674,36141
2026,2호선,홍대입구,71863,77283
2026,2호선,이대,16406,17799
2026,2호선,아현,12069,11463
2026,2호선,충정로,12155,13015
2026,2호선,용답,3101,3068
2026,2호선,신설동,3943,4010
2026,2호선,양천구청,7739,8168
2026,2호선,용두,2833,2815
2026,2호선,시청,32239,30755
2026,2호선,신당,16871,17260
2026,2호선,상왕십리,16034,15681
2026,2호선,왕십리,17638,15663
2026,2호선,한양대,10218,11192
2026,2호선,성수,59340,63188
2026,2호선,건대입구,39499,41188
2026,2호선,구의,32085,31458
2026,2호선,잠실나루,17552,16760
2026,2호선,잠실,85132,82076
2026,2호선,삼성,69709,69004
2026,2호선,강남,96519,95130
2026,2호선,교대,36397,43332
2026,2호선,방배,17601,18263
2026,2호선,사당,47011,51439
2026,2호선,봉천,27208,25382
2026,2호선,신림,60424,58330
2026,2호선,신대방,26797,25674
2026,2호선,구로디지털단지,65575,64819
2026,2호선,대림,26708,27174
2026,2호선,신도림,52699,50429
2026,2호선,문래,26695,27457
2026,2호선,영등포구청,26924,27546
2026,2호선,당산,20712,23593
2026,2호선,합정,34173,36738
2026,2호선,홍대입구,72059,74147
2026,2호선,이대,17004,18434
2026,2호선,아현,12030,11241
2026,2호선,충정로,11919,12586
2026,2호선,용답,3145,3084
2026,2호선,신설동,4012,4012
2026,2호선,양천구청,7612,8114
2026,2호선,용두,2824,2820
2026,2호선,신당,17290,17779
2026,2호선,상왕십리,15994,15250
2026,2호선,왕십리,17634,16050
2026,2호선,한양대,9047,9659
2026,2호선,성수,57700,61189
2026,2호선,건대입구,41343,43225
2026,2호선,구의,32353,31155
2026,2호선,잠실나루,17529,16363
2026,2호선,잠실,84955,83521
2026,2호선,삼성,61503,61211
2026,2호선,강남,95092,94115
2026,2호선,교대,34585,41482
2026,2호선,방배,16678,16947
2026,2호선,사당,46967,51359
2026,2호선,봉천,27309,24301
2026,2호선,신림,61652,58564
2026,2호선,신대방,27468,25226
2026,2호선,구로디지털단지,65720,63948
2026,2호선,대림,27574,27861
2026,2호선,신도림,53162,50401
2026,2호선,문래,26226,27391
2026,2호선,영등포구청,26307,26565
2026,2호선,당산,20609,23340
2026,2호선,합정,35410,39362
2026,2호선,홍대입구,76099,80294
2026,2호선,이대,16977,17371
2026,2호선,아현,11914,10903
2026,2호선,충정로,11319,12091
2026,2호선,용답,3226,2978
2026,2호선,신설동,4277,4272
2026,2호선,양천구청,7405,7880
2026,2호선,용두,2783,2779
2026,2호선,시청,29598,28621
2026,2호선,시청,10231,8565
2026,2호선,신당,11656,12111
2026,2호선,상왕십리,9605,8618
2026,2호선,왕십리,11877,10912
2026,2호선,한양대,3486,3381
2026,2호선,성수,40472,43928
2026,2호선,건대입구,33749,34263
2026,2호선,구의,20264,18633
2026,2호선,잠실나루,7636,7419
2026,2호선,잠실,66626,63768
2026,2호선,삼성,26298,25787
2026,2호선,강남,53284,52664
2026,2호선,교대,14992,17796
2026,2호선,방배,8489,8426
2026,2호선,사당,31539,34519
2026,2호선,봉천,17785,14994
2026,2호선,신림,44134,38591
2026,2호선,신대방,19272,16599
2026,2호선,구로디지털단지,34178,31698
2026,2호선,대림,19691,20371
2026,2호선,신도림,34872,33465
2026,2호선,문래,12086,12891
2026,2호선,영등포구청,11771,11438
2026,2호선,당산,11398,11812
2026,2호선,합정,26848,30085
2026,2호선,홍대입구,78140,82804
2026,2호선,이대,10578,10409
2026,2호선,아현,7579,6830
2026,2호선,충정로,4885,4842
2026,2호선,용답,2264,1958
2026,2호선,신설동,3495,3463
2026,2호선,양천구청,4233,4155
2026,2호선,용두,1987,1874
2026,2호선,시청,8779,6704
2026,2호선,신당,8924,8989
2026,2호선,상왕십리,7132,6700
2026,2호선,왕십리,8709,7858
2026,2호선,한양대,2327,2187
2026,2호선,성수,37601,39572
2026,2호선,건대입구,25009,25196
2026,2호선,구의,14585,13486
2026,2호선,잠실나루,5546,5369
2026,2호선,잠실,55543,53180
2026,2호선,삼성,21405,20471
2026,2호선,강남,30140,30141
2026,2호선,교대,8102,9625
2026,2호선,방배,5796,5935
2026,2호선,사당,21021,22973
2026,2호선,봉천,12798,10831
2026,2호선,신림,33089,29261
2026,2호선,신대방,14964,12838
2026,2호선,구로디지털단지,24603,22565
2026,2호선,대림,16574,17456
2026,2호선,신도림,24217,23143
2026,2호선,문래,7807,8298
2026,2호선,영등포구청,7810,7746
2026,2호선,당산,7901,8143
2026,2호선,합정,19360,20842
2026,2호선,홍대입구,64721,64935
2026,2호선,이대,7447,7242
2026,2호선,아현,5592,5160
2026,2호선,충정로,3430,3505
2026,2호선,용답,1792,1554
2026,2호선,신설동,3262,3229
2026,2호선,양천구청,3261,3264
2026,2호선,용두,1473,1377
2026,2호선,시청,7253,5221
2026,2호선,신당,6696,6866
2026,2호선,상왕십리,5341,4915
2026,2호선,왕십리,6209,5566
2026,2호선,한양대,1883,1776
2026,2호선,성수,29048,30653
2026,2호선,건대입구,19571,19367
2026,2호선,구의,11583,10989
2026,2호선,잠실나루,4134,3991
2026,2호선,잠실,42925,40826
2026,2호선,삼성,15411,14321
2026,2호선,강남,21453,20944
2026,2호선,교대,5971,7186
2026,2호선,방배,3662,3591
2026,2호선,사당,14365,16237
2026,2호선,봉천,9517,8125
2026,2호선,신림,25144,22376
2026,2호선,신대방,11551,10231
2026,2호선,구로디지털단지,17534,16497
2026,2호선,대림,12382,13212
2026,2호선,신도림,16307,16070
2026,2호선,문래,5715,6158
2026,2호선,영등포구청,5820,5667
2026,2호선,당산,5817,6171
2026,2호선,합정,13138,14048
2026,2호선,홍대입구,47440,47688
2026,2호선,이대,5725,5443
2026,2호선,아현,4052,3727
2026,2호선,충정로,2705,2772
2026,2호선,용답,1362,1278
2026,2호선,신설동,1867,1729
2026,2호선,양천구청,2659,2606
2026,2호선,용두,1049,952
2026,2호선,시청,7477,5596
2026,2호선,신당,5659,6494
2026,2호선,상왕십리,4914,5270
2026,2호선,왕십리,5234,5502
2026,2호선,한양대,1495,1639
2026,2호선,성수,21263,23090
2026,2호선,건대입구,16454,18694
2026,2호선,구의,10061,10616
2026,2호선,잠실나루,3549,3783
2026,2호선,잠실,39682,36930
2026,2호선,삼성,15612,14065
2026,2호선,강남,14973,14948
2026,2호선,교대,4535,5745
2026,2호선,방배,3125,3359
2026,2호선,사당,13240,14467
2026,2호선,봉천,7958,8799
2026,2호선,신림,22099,25493
2026,2호선,신대방,10426,11367
2026,2호선,구로디지털단지,15844,17218
2026,2호선,대림,11162,12049
2026,2호선,신도림,15339,16011
2026,2호선,문래,4881,5390
2026,2호선,영등포구청,4821,5376
2026,2호선,당산,5410,5531
2026,2호선,합정,10865,12458
2026,2호선,홍대입구,37456,42983
2026,2호선,이대,4713,5401
2026,2호선,아현,3493,3744
2026,2호선,충정로,2484,2710
2026,2호선,용답,1236,1353
2026,2호선,신설동,1388,1346
2026,2호선,양천구청,2349,2538
2026,2호선,용두,715,700
2026,2호선,시청,8419,6474
2026,2호선,신당,7700,8893
2026,2호선,상왕십리,6151,6722
2026,2호선,왕십리,7571,8131
2026,2호선,한양대,2324,2756
2026,2호선,성수,32761,35358
2026,2호선,건대입구,23843,26915
2026,2호선,구의,13297,14531
2026,2호선,잠실나루,5135,5357
2026,2호선,잠실,55599,51159
2026,2호선,삼성,19634,18836
2026,2호선,강남,28507,28111
2026,2호선,교대,8488,10777
2026,2호선,방배,5209,5507
2026,2호선,사당,20659,23007
2026,2호선,봉천,10635,11990
2026,2호선,신림,27870,32751
2026,2호선,신대방,12656,13816
2026,2호선,구로디지털단지,21530,22970
2026,2호선,대림,13374,14137
2026,2호선,신도림,22340,23024
2026,2호선,문래,7645,8421
2026,2호선,영등포구청,7387,8344
2026,2호선,당산,7379,7767
2026,2호선,합정,17037,18848
2026,2호선,홍대입구,59213,64245
2026,2호선,이대,5969,7703
2026,2호선,아현,4651,4756
2026,2호선,충정로,3189,3731
2026,2호선,용답,1474,1624
2026,2호선,신설동,2028,2105
2026,2호선,양천구청,3073,3262
2026,2호선,용두,939,953
2026,2호선,강남,84982,82677
2026,2호선,교대,34252,40544
2026,2호선,방배,15442,15991
2026,2호선,사당,39918,43952
2026,2호선,봉천,24029,23298
2026,2호선,신림,54234,55045
2026,2호선,신대방,24268,24080
2026,2호선,구로디지털단지,58546,58836
2026,2호선,대림,24248,24462
2026,2호선,신도림,47399,45009
2026,2호선,문래,23469,24120
2026,2호선,영등포구청,23638,24124
2026,2호선,당산,18238,20370
2026,2호선,합정,30755,33415
2026,2호선,홍대입구,73045,79658
2026,2호선,이대,14521,16119
2026,2호선,아현,10565,10164
2026,2호선,충정로,10126,10878
2026,2호선,용답,2659,2699
2026,2호선,신설동,3388,3511
2026,2호선,양천구청,6838,7312
2026,2호선,용두,2280,2259
2026,2호선,시청,28091,26551
2026,2호선,신당,14492,15374
2026,2호선,상왕십리,14274,14357
2026,2호선,왕십리,15307,14301
2026,2호선,한양대,8072,9305
2026,2호선,성수,56557,59985
2026,2호선,건대입구,36312,38744
2026,2호선,구의,28367,28774
2026,2호선,잠실나루,15688,15239
2026,2호선,잠실,81248,78899
2026,2호선,삼성,51192,51148
2026,2호선,시청,30349,28450
2026,2호선,신당,16127,16897
2026,2호선,상왕십리,15258,15068
2026,2호선,왕십리,17527,16625
2026,2호선,한양대,8603,9608
2026,2호선,성수,61306,65659
2026,2호선,건대입구,43584,46215
2026,2호선,구의,31484,31077
2026,2호선,잠실나루,17085,16193
2026,2호선,잠실,87343,85283
2026,2호선,삼성,54900,54751
2026,2호선,강남,93421,92405
2026,2호선,교대,34404,40628
2026,2호선,방배,16854,17168
2026,2호선,사당,46064,50820
2026,2호선,봉천,26267,24514
2026,2호선,신림,58892,58730
2026,2호선,신대방,26136,25097
2026,2호선,구로디지털단지,63331,63005
2026,2호선,대림,26247,26714
2026,2호선,신도림,52579,50616
2026,2호선,문래,25753,26880
2026,2호선,영등포구청,25139,26060
2026,2호선,당산,20160,22642
2026,2호선,합정,35498,39490
2026,2호선,홍대입구,82871,93556
2026,2호선,이대,16243,17541
2026,2호선,아현,11694,11102
2026,2호선,충정로,10853,11541
2026,2호선,용답,2900,2912
2026,2호선,신설동,3541,3734
2026,2호선,양천구청,7295,7711
2026,2호선,용두,2390,2444
2026,2호선,시청,14610,12492
2026,2호선,신당,13801,14613
2026,2호선,상왕십리,10920,10468
2026,2호선,왕십리,14751,14192
2026,2호선,한양대,5999,6470
2026,2호선,성수,56837,62104
2026,2호선,건대입구,41884,43775
2026,2호선,구의,24136,23554
2026,2호선,잠실나루,8968,8993
2026,2호선,잠실,86444,82787
2026,2호선,삼성,32715,32410
2026,2호선,강남,66640,65968
2026,2호선,교대,17642,22409
2026,2호선,방배,10201,10253
2026,2호선,사당,42379,46651
2026,2호선,봉천,20217,18598
2026,2호선,신림,49370,47880
2026,2호선,신대방,21339,20065
2026,2호선,구로디지털단지,40322,39372
2026,2호선,대림,20563,20817
2026,2호선,신도림,47253,47170
2026,2호선,문래,16735,18409
2026,2호선,영등포구청,16020,16681
2026,2호선,당산,15500,16367
2026,2호선,합정,35075,40023
2026,2호선,홍대입구,95719,108913
2026,2호선,이대,13144,13905
2026,2호선,아현,8365,7960
2026,2호선,충정로,6566,7017
2026,2호선,용답,2433,2260
2026,2호선,신설동,3816,3699
2026,2호선,양천구청,5006,5041
2026,2호선,용두,1785,1820
2026,2호선,시청,9773,7685
2026,2호선,신당,9713,10360
2026,2호선,상왕십리,7935,7977
2026,2호선,왕십리,10457,10053
2026,2호선,한양대,3108,3409
2026,2호선,성수,42819,45729
2026,2호선,건대입구,30988,30945
2026,2호선,구의,17166,17023
2026,2호선,잠실나루,6379,6552
2026,2호선,잠실,66301,61435
2026,2호선,삼성,27036,25471
2026,2호선,강남,39556,37586
2026,2호선,교대,11125,13546
2026,2호선,방배,7474,7771
2026,2호선,사당,28259,30905
2026,2호선,봉천,14376,13736
2026,2호선,신림,37027,36450
2026,2호선,신대방,16228,15626
2026,2호선,구로디지털단지,27662,26513
2026,2호선,대림,16262,16836
2026,2호선,신도림,32182,31965
2026,2호선,문래,10540,11228
2026,2호선,영등포구청,10765,10986
2026,2호선,당산,9666,10357
2026,2호선,합정,26132,27007
2026,2호선,홍대입구,77828,80319
2026,2호선,이대,9612,10471
2026,2호선,아현,5905,5906
2026,2호선,충정로,4519,4886
2026,2호선,용답,1825,1884
2026,2호선,신설동,3076,2996
2026,2호선,양천구청,3677,3845
2026,2호선,용두,1135,1068
2026,2호선,삼성,58670,59326
2026,2호선,시청,31210,29290
2026,2호선,신당,16131,16752
2026,2호선,상왕십리,15769,15580
2026,2호선,왕십리,17374,15649
2026,2호선,한양대,12345,13955
2026,2호선,성수,59123,62764
2026,2호선,건대입구,37962,39527
2026,2호선,구의,31187,30905
2026,2호선,잠실나루,17656,17361
2026,2호선,잠실,86562,84536
2026,2호선,강남,94133,92167
2026,2호선,교대,35754,42399
2026,2호선,방배,17264,17563
2026,2호선,사당,43955,47916
2026,2호선,봉천,26523,25550
2026,2호선,신림,58417,57857
2026,2호선,신대방,26259,25598
2026,2호선,구로디지털단지,64934,64414
2026,2호선,대림,26163,26462
2026,2호선,신도림,51042,48221
2026,2호선,문래,26391,26956
2026,2호선,영등포구청,26239,26674
2026,2호선,당산,19802,22994
2026,2호선,합정,32366,34266
2026,2호선,홍대입구,73698,77941
2026,2호선,이대,20496,22850
2026,2호선,아현,11795,11309
2026,2호선,충정로,11487,12361
2026,2호선,용답,2938,2971
2026,2호선,신설동,3797,3879
2026,2호선,양천구청,7543,7928
2026,2호선,용두,2483,2587
2026,2호선,시청,32143,30616
2026,2호선,신당,16664,17365
2026,2호선,상왕십리,15775,15722
2026,2호선,왕십리,17587,15897
2026,2호선,한양대,11452,12890
2026,2호선,성수,58594,62674
2026,2호선,건대입구,38425,39420
2026,2호선,구의,31256,30871
2026,2호선,잠실나루,17894,17339
2026,2호선,잠실,85702,83369
2026,2호선,삼성,60560,60912
2026,2호선,강남,94265,91946
2026,2호선,교대,35880,42545
2026,2호선,방배,19178,19733
2026,2호선,사당,45147,48686
2026,2호선,봉천,26638,25187
2026,2호선,신림,59199,58368
2026,2호선,신대방,26529,25861
2026,2호선,구로디지털단지,64753,64172
2026,2호선,대림,25670,26265
2026,2호선,신도림,51866,49077
2026,2호선,문래,26311,26925
2026,2호선,영등포구청,26403,26750
2026,2호선,당산,20421,23227
2026,2호선,합정,32994,35025
2026,2호선,홍대입구,71414,76858
2026,2호선,이대,16679,18028
2026,2호선,아현,12006,11273
2026,2호선,충정로,11736,12579
2026,2호선,용답,2922,2901
2026,2호선,신설동,3647,3804
2026,2호선,양천구청,7646,8165
2026,2호선,용두,2489,2530
2026,2호선,시청,33209,31258
2026,2호선,신당,16868,17529
2026,2호선,상왕십리,15985,15831
2026,2호선,왕십리,17860,16440
2026,2호선,한양대,11246,12170
2026,2호선,성수,61353,66199
2026,2호선,건대입구,40297,41910
2026,2호선,구의,32055,31412
2026,2호선,잠실나루,18387,17737
2026,2호선,잠실,89516,87243
2026,2호선,삼성,63046,63415
2026,2호선,강남,96716,94205
2026,2호선,교대,36679,43784
2026,2호선,방배,19393,19957
2026,2호선,사당,47476,51333
2026,2호선,봉천,27589,26227
2026,2호선,신림,61225,60226
2026,2호선,신대방,27505,26552
2026,2호선,구로디지털단지,66149,65766
2026,2호선,대림,26898,27599
2026,2호선,신도림,53819,51164
2026,2호선,문래,27191,27713
2026,2호선,영등포구청,26759,27364
2026,2호선,당산,21647,24442
2026,2호선,합정,34257,36980
2026,2호선,홍대입구,75346,81634
2026,2호선,이대,17614,18816
2026,2호선,아현,12396,11920
2026,2호선,충정로,11976,12807
2026,2호선,신설동,4081,4097
2026,2호선,양천구청,7886,8274
2026,2호선,용두,2551,2555
2026,2호선,용답,3130,3030
2026,2호선,시청,32463,30935
2026,2호선,신당,16739,17289
2026,2호선,상왕십리,16009,15720
2026,2호선,왕십리,17725,16335
2026,2호선,한양대,9753,10419
2026,2호선,성수,61677,65902
2026,2호선,건대입구,40158,42380
2026,2호선,구의,31919,31552
2026,2호선,잠실나루,18205,17447
2026,2호선,잠실,90815,88428
2026,2호선,삼성,63827,65080
2026,2호선,강남,96471,94071
2026,2호선,교대,36975,43940
2026,2호선,방배,18591,19151
2026,2호선,사당,48440,52644
2026,2호선,봉천,27338,25820
2026,2호선,신림,61045,59946
2026,2호선,신대방,27109,26224
2026,2호선,구로디지털단지,65715,65005
2026,2호선,대림,26611,27073
2026,2호선,신도림,54190,51606
2026,2호선,문래,26938,27583
2026,2호선,영등포구청,26844,27538
2026,2호선,당산,21281,24315
2026,2호선,합정,35259,38110
2026,2호선,홍대입구,77455,83794
2026,2호선,이대,17376,18731
2026,2호선,아현,12015,11099
2026,2호선,충정로,12065,12819
2026,2호선,용답,3134,3054
2026,2호선,신설동,4084,4104
2026,2호선,양천구청,7725,8136
2026,2호선,용두,2695,2651
2026,2호선,용답,3376,3283
2026,2호선,시청,31916,30355
2026,2호선,신당,17586,18545
2026,2호선,상왕십리,16463,15946
2026,2호선,왕십리,18744,17847
2026,2호선,한양대,10472,11410
2026,2호선,성수,64860,69515
2026,2호선,건대입구,43473,46505
2026,2호선,구의,32813,32132
2026,2호선,잠실나루,17966,17166
2026,2호선,잠실,93949,91723
2026,2호선,삼성,65159,64670
2026,2호선,강남,100865,100189
2026,2호선,교대,37071,45279
2026,2호선,방배,17769,18253
2026,2호선,사당,51015,56119
2026,2호선,봉천,28195,25794
2026,2호선,신림,63057,61635
2026,2호선,신대방,27867,26615
2026,2호선,구로디지털단지,67476,66543
2026,2호선,대림,27688,28047
2026,2호선,신도림,55790,53348
2026,2호선,문래,27408,28536
2026,2호선,영등포구청,26830,27608
2026,2호선,당산,21978,24764
2026,2호선,합정,38159,42969
2026,2호선,홍대입구,83852,93200
2026,2호선,이대,19701,20724
2026,2호선,아현,12316,11493
2026,2호선,충정로,11858,12579
2026,2호선,신설동,4630,4453
2026,2호선,양천구청,7809,8260
2026,2호선,용두,2704,2647
2026,2호선,시청,16426,13741
2026,2호선,신당,14847,15890
2026,2호선,상왕십리,11721,11140
2026,2호선,왕십리,15704,15174
2026,2호선,한양대,5980,7619
2026,2호선,성수,54558,59655
2026,2호선,건대입구,43095,45606
2026,2호선,구의,24374,23306
2026,2호선,잠실나루,9462,9325
2026,2호선,잠실,89197,85567
2026,2호선,삼성,42371,40824
