연도,노선명,역명,승차총승객수,하차총승객수
2025,2호선,아현,12595,11839
2025,2호선,충정로(경기대입구),12061,12811
2025,2호선,용답,3198,3345
2025,2호선,신답,1914,2235
2025,2호선,신설동,3987,3949
2025,2호선,도림천,1481,1607
2025,2호선,양천구청,7889,8422
2025,2호선,신정네거리,12146,12479
2025,2호선,용두(동대문구청),2704,2714
2025,2호선,시청,33512,31517
2025,2호선,을지로입구,62657,64381
2025,2호선,을지로3가,30627,30729
2025,2호선,을지로4가,17334,17281
2025,2호선,동대문역사문화공원(DDP),16182,18656
2025,2호선,신당,17213,17872
2025,2호선,상왕십리,16719,16488
2025,2호선,왕십리(성동구청),19063,17010
2025,2호선,한양대,14783,16479
2025,2호선,뚝섬,28316,30300
2025,2호선,성수,61723,66329
2025,2호선,건대입구,41998,43517
2025,2호선,구의(광진구청),32699,32296
2025,2호선,강변(동서울터미널),29040,25734
2025,2호선,잠실나루,18224,17580
2025,2호선,잠실(송파구청),94196,93782
2025,2호선,잠실새내,27597,26638
2025,2호선,종합운동장,11355,11939
2025,2호선,삼성(무역센터),66369,66952
2025,2호선,선릉,70727,61941
2025,2호선,역삼,61648,70727
2025,2호선,강남,95791,93890
2025,2호선,교대(법원.검찰청),38153,46051
2025,2호선,서초,26046,25900
2025,2호선,방배,21880,22644
2025,2호선,사당,49422,53599
2025,2호선,낙성대(강감찬),31174,30471
2025,2호선,서울대입구(관악구청),52059,50329
2025,2호선,봉천,28259,26552
2025,2호선,신림,62845,61498
2025,2호선,신대방,27729,26796
2025,2호선,구로디지털단지,66925,66615
2025,2호선,대림(구로구청),27341,28101
2025,2호선,신도림,54832,52575
2025,2호선,문래,27471,28012
2025,2호선,영등포구청,26841,27760
2025,2호선,당산,21442,24607
2025,2호선,합정,35056,37710
2025,2호선,홍대입구,74855,79449
2025,2호선,신촌,40766,40765
2025,2호선,이대,18429,20061
2025,2호선,아현,13177,12426
2025,2호선,충정로(경기대입구),12385,13306
2025,2호선,용답,3255,3292
2025,2호선,신답,2003,2275
2025,2호선,신설동,4088,4178
2025,2호선,도림천,1502,1519
2025,2호선,양천구청,8021,8394
2025,2호선,신정네거리,11803,12029
2025,2호선,용두(동대문구청),2782,2799
2025,2호선,시청,33977,31712
2025,2호선,을지로입구,63260,65174
2025,2호선,을지로3가,30893,31125
2025,2호선,을지로4가,17417,17778
2025,2호선,동대문역사문화공원(DDP),16926,19408
2025,2호선,신당,17505,18155
2025,2호선,상왕십리,16720,16591
2025,2호선,왕십리(성동구청),19585,17373
2025,2호선,한양대,14592,16015
2025,2호선,뚝섬,29189,30992
2025,2호선,성수,64190,69447
2025,2호선,건대입구,43506,44978
2025,2호선,구의(광진구청),33072,32721
2025,2호선,강변(동서울터미널),30560,27223
2025,2호선,잠실나루,18175,17509
2025,2호선,잠실(송파구청),97589,97527
2025,2호선,잠실새내,27994,26999
2025,2호선,종합운동장,10179,10960
2025,2호선,삼성(무역센터),75757,75529
2025,2호선,선릉,71546,62869
2025,2호선,역삼,62058,71765
2025,2호선,강남,98207,96176
2025,2호선,교대(법원.검찰청),38932,47307
2025,2호선,서초,26320,26260
2025,2호선,방배,22691,23372
2025,2호선,사당,51965,56313
2025,2호선,낙성대(강감찬),31375,30542
2025,2호선,서울대입구(관악구청),52736,50681
2025,2호선,봉천,27580,26121
2025,2호선,신림,62485,61221
2025,2호선,신대방,27694,26548
2025,2호선,구로디지털단지,66833,66168
2025,2호선,대림(구로구청),26781,27301
2025,2호선,신도림,55449,53344
2025,2호선,문래,27264,27897
2025,2호선,영등포구청,26662,27524
2025,2호선,당산,21834,25269
2025,2호선,합정,36330,39200
2025,2호선,홍대입구,77031,82750
2025,2호선,신촌,43704,43817
2025,2호선,이대,18744,20520
2025,2호선,아현,13072,12074
2025,2호선,충정로(경기대입구),12468,13522
2025,2호선,용답,3436,3402
2025,2호선,신답,2028,2333
2025,2호선,신설동,4090,4206
2025,2호선,도림천,1573,1623
2025,2호선,양천구청,8118,8499
2025,2호선,신정네거리,11859,11971
2025,2호선,용두(동대문구청),2855,2815
2025,2호선,삼성(무역센터),77821,76552
2025,2호선,선릉,70803,62159
2025,2호선,역삼,59919,68766
2025,2호선,강남,103899,104625
2025,2호선,교대(법원.검찰청),39752,49240
2025,2호선,서초,26617,25664
2025,2호선,방배,21139,21722
2025,2호선,사당,57149,63269
2025,2호선,낙성대(강감찬),33294,30619
2025,2호선,서울대입구(관악구청),55663,52882
2025,2호선,봉천,28896,26211
2025,2호선,신림,65401,63840
2025,2호선,신대방,28387,26827
2025,2호선,구로디지털단지,68900,67919
2025,2호선,대림(구로구청),28030,28563
2025,2호선,신도림,58759,56747
2025,2호선,문래,27933,29418
2025,2호선,영등포구청,27431,28725
2025,2호선,당산,22512,25713
2025,2호선,합정,39135,44967
2025,2호선,홍대입구,86995,98421
2025,2호선,신촌,46281,47464
2025,2호선,이대,19859,21025
2025,2호선,아현,13273,12200
2025,2호선,충정로(경기대입구),12167,13011
2025,2호선,용답,3607,3503
2025,2호선,신답,2038,2220
2025,2호선,신설동,4396,4369
2025,2호선,도림천,1530,1616
2025,2호선,양천구청,8279,8700
2025,2호선,신정네거리,12694,12656
2025,2호선,용두(동대문구청),2887,2861
2025,2호선,시청,34688,32813
2025,2호선,을지로입구,66111,67779
2025,2호선,을지로3가,32764,33381
2025,2호선,을지로4가,18132,18132
2025,2호선,동대문역사문화공원(DDP),17860,20190
2025,2호선,신당,18373,19442
2025,2호선,상왕십리,17352,16667
2025,2호선,왕십리(성동구청),20865,19588
2025,2호선,한양대,13543,14913
2025,2호선,뚝섬,30307,31867
2025,2호선,성수,69257,75623
2025,2호선,건대입구,47826,50876
2025,2호선,구의(광진구청),34148,33195
2025,2호선,강변(동서울터미널),34213,30679
2025,2호선,잠실나루,18223,17340
2025,2호선,잠실(송파구청),109386,107084
2025,2호선,잠실새내,30166,30148
2025,2호선,종합운동장,13795,14922
2025,2호선,시청,17080,14102
2025,2호선,을지로입구,46671,47882
2025,2호선,을지로3가,21011,20861
2025,2호선,을지로4가,11578,11769
2025,2호선,동대문역사문화공원(DDP),16513,19400
2025,2호선,신당,15354,17010
2025,2호선,상왕십리,12209,11630
2025,2호선,왕십리(성동구청),17110,16595
2025,2호선,한양대,6344,6593
2025,2호선,뚝섬,19799,19820
2025,2호선,성수,59243,64395
2025,2호선,건대입구,46981,50275
2025,2호선,구의(광진구청),25136,24549
2025,2호선,강변(동서울터미널),32781,30077
2025,2호선,잠실나루,9958,9545
2025,2호선,잠실(송파구청),101126,96963
2025,2호선,잠실새내,22711,23450
2025,2호선,종합운동장,12396,13817
2025,2호선,삼성(무역센터),57343,54100
2025,2호선,선릉,34130,30109
2025,2호선,역삼,23939,26561
2025,2호선,강남,73395,73607
2025,2호선,교대(법원.검찰청),19483,25665
2025,2호선,서초,15738,14440
2025,2호선,방배,12252,12084
2025,2호선,사당,50001,54894
2025,2호선,낙성대(강감찬),25561,23306
2025,2호선,서울대입구(관악구청),42538,39753
2025,2호선,봉천,21295,19197
2025,2호선,신림,52942,50917
2025,2호선,신대방,22693,21093
2025,2호선,구로디지털단지,43211,42519
2025,2호선,대림(구로구청),22007,22738
2025,2호선,신도림,52194,51556
2025,2호선,문래,17921,19677
2025,2호선,영등포구청,17873,18669
2025,2호선,당산,15960,17321
2025,2호선,합정,38849,44265
2025,2호선,홍대입구,100734,113428
2025,2호선,신촌,42645,43690
2025,2호선,이대,15236,15877
2025,2호선,아현,9586,8741
2025,2호선,충정로(경기대입구),7606,7903
2025,2호선,용답,2625,2441
2025,2호선,신답,1346,1424
2025,2호선,신설동,3775,3599
2025,2호선,도림천,1000,1040
2025,2호선,양천구청,5358,5343
2025,2호선,신정네거리,8880,8564
2025,2호선,용두(동대문구청),2085,2035
2025,2호선,시청,12404,9976
2025,2호선,을지로입구,37566,36245
2025,2호선,을지로3가,16503,15857
2025,2호선,을지로4가,7890,7836
2025,2호선,동대문역사문화공원(DDP),13533,16646
2025,2호선,신당,11078,12139
2025,2호선,상왕십리,9101,9040
2025,2호선,왕십리(성동구청),12106,12102
2025,2호선,한양대,4335,4622
2025,2호선,뚝섬,16009,15590
2025,2호선,성수,52867,55557
2025,2호선,건대입구,36996,37425
2025,2호선,구의(광진구청),18312,18221
2025,2호선,강변(동서울터미널),24250,24225
2025,2호선,잠실나루,6755,6775
2025,2호선,잠실(송파구청),80099,74520
2025,2호선,잠실새내,16010,16262
2025,2호선,종합운동장,10754,12381
2025,2호선,삼성(무역센터),44365,40779
2025,2호선,선릉,19736,16803
2025,2호선,역삼,15660,16475
2025,2호선,강남,43762,42351
2025,2호선,교대(법원.검찰청),11553,14402
2025,2호선,서초,17103,15652
2025,2호선,방배,8604,8754
2025,2호선,사당,32917,35486
2025,2호선,낙성대(강감찬),19211,19508
2025,2호선,서울대입구(관악구청),31347,30625
2025,2호선,봉천,15484,15159
2025,2호선,신림,41222,40464
2025,2호선,신대방,17870,17230
2025,2호선,구로디지털단지,31025,29478
2025,2호선,대림(구로구청),18591,19391
2025,2호선,신도림,36329,35541
2025,2호선,문래,12270,13250
2025,2호선,영등포구청,12228,12711
2025,2호선,당산,10445,11392
2025,2호선,합정,29884,31837
2025,2호선,홍대입구,84649,85493
2025,2호선,신촌,30301,29778
2025,2호선,이대,10949,11699
2025,2호선,아현,7177,6859
2025,2호선,충정로(경기대입구),4928,5338
2025,2호선,용답,2058,2174
2025,2호선,신답,967,1077
2025,2호선,신설동,3952,3892
2025,2호선,도림천,629,683
2025,2호선,양천구청,4128,4186
2025,2호선,신정네거리,6316,6355
2025,2호선,용두(동대문구청),1658,1567
2025,2호선,시청,33658,31346
2025,2호선,을지로입구,62018,62997
2025,2호선,을지로3가,29774,29763
2025,2호선,을지로4가,17282,17101
2025,2호선,동대문역사문화공원(DDP),16199,18539
2025,2호선,신당,16594,17406
2025,2호선,상왕십리,16218,16024
2025,2호선,왕십리(성동구청),18158,16432
2025,2호선,한양대,11201,12256
2025,2호선,뚝섬,28447,29965
2025,2호선,성수,65909,70886
2025,2호선,건대입구,42548,44011
2025,2호선,구의(광진구청),31639,31407
2025,2호선,강변(동서울터미널),30881,27509
2025,2호선,잠실나루,17364,16850
2025,2호선,잠실(송파구청),97183,94072
2025,2호선,잠실새내,27516,26657
2025,2호선,종합운동장,8603,9576
2025,2호선,삼성(무역센터),66698,66777
2025,2호선,선릉,69524,60899
2025,2호선,역삼,60710,69030
2025,2호선,강남,97777,95458
2025,2호선,교대(법원.검찰청),36370,43515
2025,2호선,서초,24654,24294
2025,2호선,방배,18293,18905
2025,2호선,사당,47062,51195
2025,2호선,낙성대(강감찬),30596,30278
2025,2호선,서울대입구(관악구청),51627,50533
2025,2호선,봉천,27456,25890
2025,2호선,신림,60294,58823
2025,2호선,신대방,26845,26104
2025,2호선,구로디지털단지,65450,65046
2025,2호선,대림(구로구청),26588,27061
2025,2호선,신도림,52041,49733
2025,2호선,문래,26697,27170
2025,2호선,영등포구청,26417,27510
2025,2호선,당산,21150,23995
2025,2호선,합정,34473,36855
2025,2호선,홍대입구,76710,82203
2025,2호선,신촌,41281,41470
2025,2호선,이대,16897,18588
2025,2호선,아현,12011,11231
2025,2호선,충정로(경기대입구),11894,12625
2025,2호선,용답,3160,3132
2025,2호선,신답,2037,2336
2025,2호선,신설동,3875,3981
2025,2호선,도림천,1558,1662
2025,2호선,양천구청,7638,8156
2025,2호선,신정네거리,11347,11707
2025,2호선,용두(동대문구청),2667,2614
2025,2호선,시청,35019,31672
2025,2호선,을지로입구,61831,63839
2025,2호선,을지로3가,31723,31279
2025,2호선,을지로4가,17760,17458
2025,2호선,동대문역사문화공원(DDP),16074,18872
2025,2호선,신당,17070,17821
2025,2호선,상왕십리,16358,16484
2025,2호선,왕십리(성동구청),18660,17191
2025,2호선,한양대,11568,12291
2025,2호선,뚝섬,29323,30970
2025,2호선,성수,64524,67798
2025,2호선,건대입구,41184,42715
2025,2호선,구의(광진구청),32260,31787
2025,2호선,강변(동서울터미널),30165,26226
2025,2호선,잠실나루,17416,17349
2025,2호선,잠실(송파구청),98031,93678
2025,2호선,잠실새내,27978,27489
2025,2호선,종합운동장,9939,10612
2025,2호선,삼성(무역센터),70745,68981
2025,2호선,선릉,71176,62410
2025,2호선,역삼,64215,70863
2025,2호선,강남,100223,96432
2025,2호선,교대(법원.검찰청),37622,44961
2025,2호선,서초,26349,25808
2025,2호선,방배,18722,19404
2025,2호선,사당,49255,52168
2025,2호선,낙성대(강감찬),30989,30432
2025,2호선,서울대입구(관악구청),51328,49753
2025,2호선,봉천,27166,25782
2025,2호선,신림,60199,59188
2025,2호선,신대방,26679,26105
2025,2호선,구로디지털단지,65710,64850
2025,2호선,대림(구로구청),25599,26075
2025,2호선,신도림,52816,50831
2025,2호선,문래,26698,27084
2025,2호선,영등포구청,26619,27489
2025,2호선,당산,20559,23643
2025,2호선,합정,35557,38325
2025,2호선,홍대입구,77914,82849
2025,2호선,신촌,41843,42610
2025,2호선,이대,17047,18311
2025,2호선,아현,12465,11895
2025,2호선,충정로(경기대입구),12026,13025
2025,2호선,용답,3189,3137
2025,2호선,신답,1926,2280
2025,2호선,신설동,3989,3923
2025,2호선,도림천,1613,1653
2025,2호선,양천구청,7591,8119
2025,2호선,신정네거리,11660,12082
2025,2호선,용두(동대문구청),2725,2732
2025,2호선,시청,35224,32140
2025,2호선,을지로입구,74438,72358
2025,2호선,을지로3가,33880,33129
2025,2호선,을지로4가,18158,18166
2025,2호선,동대문역사문화공원(DDP),18494,22289
2025,2호선,신당,17725,19080
2025,2호선,상왕십리,17345,16741
2025,2호선,왕십리(성동구청),19002,17684
2025,2호선,한양대,11141,11238
2025,2호선,뚝섬,31923,33317
2025,2호선,성수,72533,77134
2025,2호선,건대입구,48550,51062
2025,2호선,구의(광진구청),33421,33124
2025,2호선,강변(동서울터미널),31714,29081
2025,2호선,잠실나루,17553,16646
2025,2호선,잠실(송파구청),106650,102799
2025,2호선,잠실새내,27639,27898
2025,2호선,종합운동장,11934,12189
2025,2호선,삼성(무역센터),71415,69553
2025,2호선,선릉,66786,58432
2025,2호선,역삼,57201,62675
2025,2호선,강남,93035,92212
2025,2호선,교대(법원.검찰청),34533,41098
2025,2호선,서초,25205,24556
2025,2호선,방배,17764,17942
2025,2호선,사당,45180,48665
2025,2호선,낙성대(강감찬),32390,29895
2025,2호선,서울대입구(관악구청),54206,51094
2025,2호선,봉천,28288,26135
2025,2호선,신림,64582,63903
2025,2호선,신대방,28168,26591
2025,2호선,구로디지털단지,66738,66571
2025,2호선,대림(구로구청),27442,27669
2025,2호선,신도림,55470,52939
2025,2호선,문래,27561,29200
2025,2호선,영등포구청,26988,27726
2025,2호선,당산,20924,23599
2025,2호선,합정,38623,44636
2025,2호선,홍대입구,90632,104297
2025,2호선,신촌,44390,46154
2025,2호선,이대,18386,19270
2025,2호선,아현,13061,12059
2025,2호선,충정로(경기대입구),11746,12383
2025,2호선,용답,3362,3255
2025,2호선,신답,2073,2267
2025,2호선,신설동,3927,3843
2025,2호선,도림천,1593,1582
2025,2호선,양천구청,7747,8063
2025,2호선,신정네거리,11570,11941
2025,2호선,용두(동대문구청),2901,2855
2025,2호선,시청,18124,12381
2025,2호선,을지로입구,56690,50238
2025,2호선,을지로3가,21569,20674
2025,2호선,을지로4가,9837,10202
2025,2호선,동대문역사문화공원(DDP),16597,20023
2025,2호선,신당,11981,13441
2025,2호선,상왕십리,9663,9438
2025,2호선,왕십리(성동구청),12567,13071
2025,2호선,한양대,3566,3623
2025,2호선,뚝섬,20182,19469
2025,2호선,성수,68732,74305
2025,2호선,건대입구,43026,45336
2025,2호선,구의(광진구청),20932,20497
2025,2호선,강변(동서울터미널),23858,22040
2025,2호선,잠실나루,6864,6855
2025,2호선,잠실(송파구청),113778,108335
2025,2호선,잠실새내,19387,20154
2025,2호선,종합운동장,8946,9496
2025,2호선,삼성(무역센터),64753,58375
2025,2호선,선릉,18248,16075
2025,2호선,역삼,15266,16008
2025,2호선,강남,43030,43324
2025,2호선,교대(법원.검찰청),11574,14171
2025,2호선,서초,14422,12950
2025,2호선,방배,7456,7612
2025,2호선,사당,28778,32226
2025,2호선,낙성대(강감찬),18827,17900
2025,2호선,서울대입구(관악구청),31868,30955
2025,2호선,봉천,15914,14577
2025,2호선,신림,43015,42175
2025,2호선,신대방,17735,16736
2025,2호선,구로디지털단지,31544,30603
2025,2호선,대림(구로구청),16665,17068
2025,2호선,신도림,33117,32198
2025,2호선,문래,12615,13861
2025,2호선,영등포구청,10737,11288
2025,2호선,당산,10366,10957
2025,2호선,합정,31872,34306
2025,2호선,홍대입구,104437,115192
2025,2호선,신촌,33251,33520
2025,2호선,이대,11671,12377
2025,2호선,아현,7231,7015
2025,2호선,충정로(경기대입구),4705,5029
2025,2호선,용답,2249,2151
2025,2호선,신답,990,1033
2025,2호선,신설동,2769,2574
2025,2호선,도림천,616,681
2025,2호선,양천구청,3839,3875
2025,2호선,신정네거리,6350,6393
2025,2호선,용두(동대문구청),1547,1467
2025,2호선,시청,27823,24791
2025,2호선,을지로입구,56021,57281
2025,2호선,을지로3가,25905,26875
2025,2호선,을지로4가,15785,15620
2025,2호선,동대문역사문화공원(DDP),17173,19310
2025,2호선,신당,15873,16752
2025,2호선,상왕십리,14665,14406
2025,2호선,왕십리(성동구청),17659,16261
2025,2호선,한양대,10486,11010
2025,2호선,뚝섬,25133,26410
2025,2호선,성수,62243,65885
2025,2호선,건대입구,39624,42211
2025,2호선,구의(광진구청),28719,28426
2025,2호선,강변(동서울터미널),27612,26841
2025,2호선,잠실나루,14704,13931
2025,2호선,잠실(송파구청),95538,92535
2025,2호선,잠실새내,24838,24914
2025,2호선,종합운동장,11418,12036
2025,2호선,삼성(무역센터),67071,60941
2025,2호선,선릉,55793,49099
2025,2호선,역삼,44725,48718
2025,2호선,강남,85365,84613
2025,2호선,교대(법원.검찰청),30718,37274
2025,2호선,서초,20219,19406
2025,2호선,방배,14945,15209
2025,2호선,사당,43009,47854
2025,2호선,낙성대(강감찬),27719,26073
2025,2호선,서울대입구(관악구청),47059,44246
2025,2호선,봉천,24200,22604
2025,2호선,신림,56664,55157
2025,2호선,신대방,24276,23217
2025,2호선,구로디지털단지,55730,55010
2025,2호선,대림(구로구청),23677,24178
2025,2호선,신도림,47018,45480
2025,2호선,문래,22619,23517
2025,2호선,영등포구청,22712,23482
2025,2호선,당산,17195,19294
2025,2호선,합정,33912,37486
2025,2호선,홍대입구,83245,90097
2025,2호선,신촌,40478,41059
2025,2호선,이대,17530,18482
2025,2호선,아현,11065,10625
2025,2호선,충정로(경기대입구),9959,10390
2025,2호선,용답,2846,2797
2025,2호선,신답,1655,1828
2025,2호선,신설동,4218,4129
2025,2호선,도림천,1278,1338
2025,2호선,양천구청,6278,6691
2025,2호선,신정네거리,9752,9973
2025,2호선,용두(동대문구청),2320,2279
2025,2호선,시청,15739,12388
2025,2호선,을지로입구,42889,43154
2025,2호선,을지로3가,18519,18503
2025,2호선,을지로4가,11164,11312
2025,2호선,동대문역사문화공원(DDP),14985,17782
2025,2호선,신당,13390,14742
2025,2호선,상왕십리,11104,10546
2025,2호선,왕십리(성동구청),14733,14335
2025,2호선,한양대,4760,4988
2025,2호선,뚝섬,17894,18040
2025,2호선,성수,56170,60268
2025,2호선,건대입구,39595,42460
2025,2호선,구의(광진구청),23003,22175
2025,2호선,강변(동서울터미널),27083,24882
2025,2호선,잠실나루,8075,7867
2025,2호선,잠실(송파구청),92094,88337
2025,2호선,잠실새내,20136,20773
2025,2호선,종합운동장,12270,13636
2025,2호선,삼성(무역센터),50872,45122
2025,2호선,선릉,29402,25624
2025,2호선,역삼,20614,22586
2025,2호선,강남,63914,63369
2025,2호선,교대(법원.검찰청),17672,22036
2025,2호선,서초,13098,11844
2025,2호선,방배,10022,10065
2025,2호선,사당,40966,45074
2025,2호선,낙성대(강감찬),22203,20447
2025,2호선,서울대입구(관악구청),37571,35012
2025,2호선,봉천,19252,17675
2025,2호선,신림,48857,46477
2025,2호선,신대방,20763,19248
2025,2호선,구로디지털단지,39017,38242
2025,2호선,대림(구로구청),19873,20654
2025,2호선,신도림,45205,44415
2025,2호선,문래,15542,16941
2025,2호선,영등포구청,15661,16294
2025,2호선,당산,13332,14027
2025,2호선,합정,32390,38203
2025,2호선,홍대입구,93564,105286
2025,2호선,신촌,35991,37197
2025,2호선,이대,14428,15082
2025,2호선,아현,8663,7929
2025,2호선,충정로(경기대입구),6681,7189
2025,2호선,용답,2431,2230
2025,2호선,신답,1205,1303
2025,2호선,신설동,3935,3908
2025,2호선,도림천,930,928
2025,2호선,양천구청,4630,4609
2025,2호선,신정네거리,7798,7661
2025,2호선,용두(동대문구청),1770,1721
2025,2호선,시청,11681,9309
2025,2호선,을지로입구,34954,34105
2025,2호선,을지로3가,15977,15806
2025,2호선,을지로4가,7490,7608
2025,2호선,동대문역사문화공원(DDP),13731,16884
2025,2호선,신당,10153,10957
2025,2호선,상왕십리,8256,8224
2025,2호선,왕십리(성동구청),11234,11061
2025,2호선,한양대,3237,3493
2025,2호선,뚝섬,14830,14482
2025,2호선,성수,47234,50107
2025,2호선,건대입구,32093,32533
2025,2호선,구의(광진구청),16713,16797
2025,2호선,강변(동서울터미널),22808,21989
2025,2호선,잠실나루,6103,6255
2025,2호선,잠실(송파구청),68611,64014
2025,2호선,잠실새내,14278,14305
2025,2호선,종합운동장,9288,10751
2025,2호선,삼성(무역센터),38751,33099
2025,2호선,선릉,17443,14752
2025,2호선,역삼,13903,14937
2025,2호선,강남,38361,37865
2025,2호선,교대(법원.검찰청),10856,13368
2025,2호선,서초,15709,14441
2025,2호선,방배,7814,7820
2025,2호선,사당,29498,31548
2025,2호선,낙성대(강감찬),16801,17413
2025,2호선,서울대입구(관악구청),28040,27889
2025,2호선,봉천,14410,14046
2025,2호선,신림,37658,37211
2025,2호선,신대방,16766,16129
2025,2호선,구로디지털단지,28779,27655
2025,2호선,대림(구로구청),18617,19074
2025,2호선,신도림,30522,30037
2025,2호선,문래,11159,11788
2025,2호선,영등포구청,10721,10978
2025,2호선,당산,9544,10141
2025,2호선,합정,26045,28015
2025,2호선,홍대입구,76661,79922
2025,2호선,신촌,27713,27106
2025,2호선,이대,11257,12217
2025,2호선,아현,6572,6308
2025,2호선,충정로(경기대입구),4714,5263
2025,2호선,용답,1975,2027
2025,2호선,신답,936,1017
2025,2호선,신설동,3470,3634
2025,2호선,도림천,556,685
2025,2호선,양천구청,3825,3806
2025,2호선,신정네거리,5963,5981
2025,2호선,용두(동대문구청),1412,1348
2025,2호선,시청,31417,29442
2025,2호선,을지로입구,59545,60580
2025,2호선,을지로3가,29013,29188
2025,2호선,을지로4가,17628,17285
2025,2호선,동대문역사문화공원(DDP),18476,21626
2025,2호선,신당,16159,16761
2025,2호선,상왕십리,15487,15397
2025,2호선,왕십리(성동구청),17566,15992
2025,2호선,한양대,11326,12151
2025,2호선,뚝섬,28183,29712
2025,2호선,성수,63183,67329
2025,2호선,건대입구,40126,41705
2025,2호선,구의(광진구청),30812,30333
2025,2호선,강변(동서울터미널),29511,26610
2025,2호선,잠실나루,16492,15896
2025,2호선,잠실(송파구청),91445,88581
2025,2호선,잠실새내,25825,25220
2025,2호선,종합운동장,8384,9399
2025,2호선,삼성(무역센터),60408,60309
2025,2호선,선릉,65801,58073
2025,2호선,역삼,53311,60089
2025,2호선,강남,92383,90666
2025,2호선,교대(법원.검찰청),34881,41475
2025,2호선,서초,22702,22489
2025,2호선,방배,16749,17174
2025,2호선,사당,45335,49577
2025,2호선,낙성대(강감찬),29074,28647
2025,2호선,서울대입구(관악구청),49644,48293
2025,2호선,봉천,26354,24959
2025,2호선,신림,58366,57287
2025,2호선,신대방,25992,25049
2025,2호선,구로디지털단지,63151,62379
2025,2호선,대림(구로구청),26305,26708
2025,2호선,신도림,50572,48215
2025,2호선,문래,26291,26722
2025,2호선,영등포구청,25782,26526
2025,2호선,당산,19618,22655
2025,2호선,합정,33876,36290
2025,2호선,홍대입구,76834,82158
2025,2호선,신촌,40330,40756
2025,2호선,이대,16867,18274
2025,2호선,아현,11488,10878
2025,2호선,충정로(경기대입구),10885,11549
2025,2호선,용답,3094,3137
2025,2호선,신답,1891,2130
2025,2호선,신설동,3822,3775
2025,2호선,도림천,1397,1506
2025,2호선,양천구청,7162,7642
2025,2호선,신정네거리,11123,11208
2025,2호선,용두(동대문구청),2736,2767
2025,2호선,시청,32351,30137
2025,2호선,을지로입구,60422,61664
2025,2호선,을지로3가,28992,29357
2025,2호선,을지로4가,17788,17441
2025,2호선,동대문역사문화공원(DDP),18738,21807
2025,2호선,신당,16914,17809
2025,2호선,상왕십리,15721,15562
2025,2호선,왕십리(성동구청),17590,16167
2025,2호선,한양대,11166,11724
2025,2호선,뚝섬,28120,29376
2025,2호선,성수,62334,67305
2025,2호선,건대입구,40593,42214
2025,2호선,구의(광진구청),31142,30480
2025,2호선,강변(동서울터미널),27934,26135
2025,2호선,잠실나루,16686,16096
2025,2호선,잠실(송파구청),93965,90430
2025,2호선,잠실새내,26687,25814
2025,2호선,종합운동장,8126,8913
2025,2호선,삼성(무역센터),61321,61169
2025,2호선,선릉,66063,58173
2025,2호선,역삼,55318,61630
2025,2호선,강남,92745,90938
2025,2호선,교대(법원.검찰청),34390,40637
2025,2호선,서초,23172,23028
2025,2호선,방배,17451,18045
2025,2호선,사당,46161,50110
2025,2호선,낙성대(강감찬),30015,28744
2025,2호선,서울대입구(관악구청),49756,47602
2025,2호선,봉천,26466,24985
2025,2호선,신림,59202,57767
2025,2호선,신대방,26306,25247
2025,2호선,구로디지털단지,63562,62989
2025,2호선,대림(구로구청),25665,26459
2025,2호선,신도림,51330,49359
2025,2호선,문래,26036,26730
2025,2호선,영등포구청,26054,26929
2025,2호선,당산,20449,23082
2025,2호선,합정,34840,37572
2025,2호선,홍대입구,78922,84237
2025,2호선,신촌,40991,40777
2025,2호선,이대,16689,17990
2025,2호선,아현,12013,11423
2025,2호선,충정로(경기대입구),11250,11970
2025,2호선,용답,3081,3005
2025,2호선,신답,1932,2135
2025,2호선,신설동,3661,3618
2025,2호선,도림천,1529,1593
2025,2호선,양천구청,7513,7931
2025,2호선,신정네거리,11207,11449
2025,2호선,용두(동대문구청),2785,2788
2025,2호선,용답,3182,2844
2025,2호선,시청,31591,27847
2025,2호선,을지로입구,68840,65819
2025,2호선,을지로3가,30718,30222
2025,2호선,을지로4가,18012,17610
2025,2호선,동대문역사문화공원(DDP),24962,32039
2025,2호선,신당,16990,17874
2025,2호선,상왕십리,15912,15295
2025,2호선,왕십리(성동구청),17968,16794
2025,2호선,한양대,10762,10527
2025,2호선,뚝섬,26108,27130
2025,2호선,성수,58011,61454
2025,2호선,건대입구,41610,48072
2025,2호선,구의(광진구청),30882,29936
2025,2호선,강변(동서울터미널),28993,29517
2025,2호선,잠실나루,16284,15202
2025,2호선,잠실(송파구청),114087,120096
2025,2호선,잠실새내,26788,26937
2025,2호선,종합운동장,7348,8369
2025,2호선,삼성(무역센터),58747,57733
2025,2호선,선릉,57716,50362
2025,2호선,역삼,49630,52928
2025,2호선,강남,83400,82613
2025,2호선,교대(법원.검찰청),29903,35328
2025,2호선,서초,23725,23446
2025,2호선,방배,15694,15702
2025,2호선,사당,40579,44628
2025,2호선,낙성대(강감찬),30236,26804
2025,2호선,서울대입구(관악구청),50351,45736
2025,2호선,봉천,26296,23776
2025,2호선,신림,62454,59670
2025,2호선,신대방,26583,24025
2025,2호선,구로디지털단지,60889,59848
2025,2호선,대림(구로구청),25471,25796
2025,2호선,신도림,50627,48901
2025,2호선,문래,24787,25774
2025,2호선,영등포구청,24768,25619
2025,2호선,당산,18671,20869
2025,2호선,합정,33744,39763
